data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-07-15T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,5,0,5,54,59,2,2,1062,97,1159,59,1218,106955,104921,"Dei  54 soggetti positivi  in isolamento domiciliare 13 sono stati trasferiti  a Roma, in apposita struttura ( Ospedale Celio) "
2020-07-15T17:00:00,ITA,15,Campania,40.83956555,14.25084984,51,1,52,207,259,7,8,4096,432,4724,63,4787,306363,152896,
2020-07-15T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,88,9,97,1073,1170,-19,18,23548,4271,28112,877,28989,558766,333415,
2020-07-15T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,5,0,5,88,93,7,1,2901,345,3332,7,3339,217376,115345,
2020-07-15T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,190,10,200,698,898,4,20,6631,847,6096,2280,8376,375364,308504,
2020-07-15T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,24,0,24,172,196,2,4,8285,1561,8455,1587,10042,166213,88611,
2020-07-15T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,177,23,200,7335,7535,-417,63,70936,16765,89240,5996,95236,1165476,699935,
2020-07-15T17:00:00,ITA,11,Marche,43.61675973,13.5188753,3,1,4,153,157,-3,0,5661,987,6805,0,6805,151628,91580,
2020-07-15T17:00:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,8,9,0,0,414,23,444,2,446,25037,23903,
2020-07-15T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,6,0,6,91,97,2,3,2288,292,2677,0,2677,93003,46587,
2020-07-15T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,1,0,1,23,24,-2,0,4452,405,3381,1500,4881,135996,67776,
2020-07-15T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,163,8,171,716,887,-27,8,26510,4118,26053,5462,31515,456932,281745,
2020-07-15T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,10,0,10,58,68,0,0,3926,547,2051,2490,4541,207413,140603,per 1315 casi non e' disponibile la provenienza
2020-07-15T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,4,0,4,8,12,2,2,1230,134,1361,15,1376,95175,80552,
2020-07-15T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,4,0,4,133,137,0,0,2695,283,2753,362,3115,240742,194142,
2020-07-15T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,9,3,12,301,313,2,8,8898,1127,10114,224,10338,379196,254060,
2020-07-15T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,5,0,5,5,10,2,2,1362,80,1435,17,1452,108430,71881,
2020-07-15T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,1,0,1,1,2,-2,0,1048,146,1079,117,1196,19824,14702,
2020-07-15T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,30,2,32,406,438,11,21,16960,2043,19289,152,19441,1083811,445120,
2020-07-16T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,17,0,17,103,120,-4,2,2745,468,3115,218,3333,117027,77425,
2020-07-16T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,3,0,3,2,5,0,0,373,27,402,3,405,43400,42615,"NEL TOTALE CASI POSITIVI SONO COMPRESI: N. 2 CASI RISULTATI POSITIVI PER ATTIVITA' DI SCREENING PROVENIENTI DA STATO ESTERO (MOLDAVIA) E NON RESIDENTI IN BASILICATA, N. 1 NUOVO CASO POSITIVO DI SOGGETTO RESIDENTE IN BASILICATA MA PROVENIENTE DA STATO ESTERO OVE HA LAVORATO (KAZAKISTAN).  "
2020-07-16T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,5,0,5,60,65,6,8,1064,97,1159,67,1226,107852,105818,
2020-07-16T17:00:00,ITA,15,Campania,40.83956555,14.25084984,23,1,24,238,262,3,4,4097,432,4728,63,4791,307585,153642,
2020-07-16T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,88,9,97,1101,1198,28,46,23566,4271,28128,907,29035,563225,336154,
2020-07-16T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,7,0,7,90,97,4,4,2901,345,3336,7,3343,219943,116013,
2020-07-16T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,175,9,184,666,850,-48,9,6687,848,6100,2285,8385,377936,310829,
2020-07-16T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,28,0,28,173,201,5,8,8285,1564,8448,1602,10050,167677,89337,
2020-07-16T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,164,23,187,7322,7509,-26,80,71032,16775,89270,6046,95316,1176203,706440,
2020-07-16T17:00:00,ITA,11,Marche,43.61675973,13.5188753,3,1,4,152,156,-1,1,5663,987,6806,0,6806,152848,92199,
2020-07-16T17:00:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,8,9,0,0,414,23,444,2,446,25218,24081,
2020-07-16T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,6,0,6,94,100,3,1,2286,292,2678,0,2678,93770,47161,
2020-07-16T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,1,0,1,17,18,-6,0,4458,405,3381,1500,4881,137601,68068,
2020-07-16T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,159,6,165,703,868,-19,7,26536,4118,25982,5540,31522,460019,283577,
2020-07-16T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,11,0,11,57,68,0,1,3926,548,2051,2491,4542,210124,142396,per 1315 casi non e' disponibile la provenienza
2020-07-16T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,4,0,4,7,11,-1,1,1232,134,1362,15,1377,95982,81230,
2020-07-16T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,6,0,6,148,154,17,17,2695,283,2753,379,3132,243037,195812,
2020-07-16T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,12,2,14,301,315,2,12,8908,1127,10125,225,10350,382160,255850,
2020-07-16T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,5,0,5,5,10,0,0,1362,80,1435,17,1452,109277,72335,
2020-07-16T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,1,0,1,1,2,0,0,1048,146,1079,117,1196,19915,14736,
2020-07-16T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,31,2,33,422,455,17,29,16968,2047,19297,173,19470,1092693,447878,
2020-07-17T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,17,0,17,102,119,-1,1,2747,468,3116,218,3334,117780,77893,
2020-07-17T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,3,0,3,2,5,0,0,373,27,402,3,405,43697,42912,
2020-07-17T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,6,0,6,63,69,4,5,1065,97,1159,72,1231,108711,106677,"Dei cinque positivi di oggi tre casi sono riconducibili allo sbarco di Roccella Jonica, mentre gli altri due sono rientri da Stato estero."
2020-07-17T17:00:00,ITA,15,Campania,40.83956555,14.25084984,49,1,50,222,272,10,12,4098,433,4739,64,4803,309290,154665,
2020-07-17T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,87,8,95,1133,1228,30,54,23586,4273,28151,936,29087,568779,339384,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 2 casi (1 da Parma e 1 da Ferrara) in quanto ri-classificati non casi COVID-19. Si corregge pertanto il numero totale dei casi positivi comunicato ieri: n corretto 29.033.
2020-07-17T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,7,0,7,89,96,-1,3,2905,345,3339,7,3346,222778,116622,
2020-07-17T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,175,9,184,668,852,2,14,6698,849,6105,2294,8399,381039,313544,
2020-07-17T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,29,0,29,157,186,-15,2,8301,1565,8447,1605,10052,169186,90102,
2020-07-17T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,159,22,181,7240,7421,-88,55,71172,16778,89280,6091,95371,1186114,712261,
2020-07-17T17:00:00,ITA,11,Marche,43.61675973,13.5188753,3,1,4,151,155,-1,3,5667,987,6809,0,6809,153879,92653,
2020-07-17T17:00:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,7,8,-1,0,415,23,444,2,446,25381,24242,
2020-07-17T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,6,0,6,95,101,1,4,2289,292,2682,0,2682,94576,47745,
2020-07-17T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,0,0,0,16,16,-2,0,4460,405,3381,1500,4881,138920,68352,
2020-07-17T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,150,6,156,700,856,-12,8,26555,4119,25904,5626,31530,462863,285503,
2020-07-17T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,12,0,12,58,70,2,5,3929,548,2053,2494,4547,211843,144093,per 1315 casi non e' disponibile la provenienza
2020-07-17T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,5,0,5,5,10,-1,0,1233,134,1362,15,1377,97058,82095,"Nell'area di Sassari, un paziente guarito, pur asintomatico per COVID19, è stato trovato positivo a screening pre ricovero  per altre indagini e trattamenti. Pertanto si corregge il dato dei guariti sino a successiva disconferma della positività"
2020-07-17T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,9,0,9,149,158,4,4,2695,283,2753,383,3136,245437,197335,
2020-07-17T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,12,1,13,305,318,3,6,8909,1129,10130,226,10356,384826,257616,
2020-07-17T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,6,0,6,6,12,2,2,1362,80,1436,18,1454,110114,72708,
2020-07-17T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,2,0,2,0,2,0,0,1048,146,1079,117,1196,20023,14770,
2020-07-17T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,33,2,35,467,502,47,55,16976,2047,19301,224,19525,1101965,451085,
2020-07-18T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,15,0,15,102,117,-2,1,2750,468,3113,222,3335,118745,78469,
2020-07-18T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,3,0,3,2,5,0,0,373,27,402,3,405,44020,43235,"NEL TOTALE CASI POSITIVI SONO COMPRESI: N. 2 CASI RISULTATI POSITIVI PER ATTIVITA' DI SCREENING PROVENIENTI DA STATO ESTERO (MOLDAVIA) E NON RESIDENTI IN BASILICATA, N. 1 NUOVO CASO POSITIVO DI SOGGETTO RESIDENTE IN BASILICATA MA PROVENIENTE DA STATO ESTERO OVE HA LAVORATO (KAZAKISTAN).  "
2020-07-18T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,5,0,5,70,75,6,7,1066,97,1159,79,1238,109655,107621,
2020-07-18T17:00:00,ITA,15,Campania,40.83956555,14.25084984,44,1,45,242,287,15,15,4098,433,4754,64,4818,310851,155873,
2020-07-18T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,85,8,93,1141,1234,6,40,23619,4274,28166,961,29127,573554,342592,
2020-07-18T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,7,0,7,92,99,3,4,2906,345,3343,7,3350,224856,117057,
2020-07-18T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,174,9,183,683,866,14,20,6703,850,6115,2304,8419,384054,316173,
2020-07-18T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,28,0,28,172,200,14,18,8305,1565,8462,1608,10070,170650,90954,
2020-07-18T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,149,22,171,7084,7255,-166,88,71416,16788,89332,6127,95459,1195168,717516,
2020-07-18T17:00:00,ITA,11,Marche,43.61675973,13.5188753,2,1,3,152,155,0,3,5670,987,6812,0,6812,154887,93195,
2020-07-18T17:00:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,7,8,0,0,415,23,444,2,446,25586,24446,
2020-07-18T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,6,0,6,95,101,0,1,2290,292,2683,0,2683,95499,48340,
2020-07-18T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,0,0,0,19,19,3,3,4460,405,3384,1500,4884,140283,68722,
2020-07-18T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,150,6,156,691,847,-9,3,26567,4119,25844,5689,31533,465526,287012,
2020-07-18T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,14,0,14,58,72,2,3,3930,548,2054,2496,4550,213873,145802,per 1315 casi non e' disponibile la provenienza
2020-07-18T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,7,0,7,4,11,1,1,1233,134,1363,15,1378,97807,82738,
2020-07-18T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,14,0,14,148,162,4,4,2695,283,2753,387,3140,247379,198568,
2020-07-18T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,12,1,13,301,314,-4,2,8915,1129,10132,226,10358,387885,259442,
2020-07-18T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,6,0,6,8,14,2,2,1362,80,1437,19,1456,111045,73180,
2020-07-18T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,2,0,2,0,2,0,0,1048,146,1079,117,1196,20104,14826,
2020-07-18T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,33,2,35,490,525,23,34,16985,2049,19307,252,19559,1111097,454065,
2020-07-19T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,14,0,14,103,117,0,1,2751,468,3113,223,3336,119504,78949,
2020-07-19T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,5,7,2,3,373,28,402,6,408,44020,43235,"OLTRE A QUANTO SEGNALATO NEL PERIODO PRECEDENTE, NEL TOTALE CASI POSITIVI SONO COMPRESI: N. 3 CASI RISULTATI POSITIVI PER ATTIVITA' DI SCREENING PROVENIENTI DA STATO ESTERO (BENGALA), NON RESIDENTI IN BASILICATA ED ALLOGGIATI IN ISOLAMENTO PRESSO STRUTTURA DI ACCOGLIENZA DI POTENZA.  "
2020-07-19T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,4,0,4,68,72,-3,1,1070,97,1159,80,1239,110485,108451,
2020-07-19T17:00:00,ITA,15,Campania,40.83956555,14.25084984,34,0,34,260,294,7,9,4100,433,4763,64,4827,312260,156869,
2020-07-19T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,81,8,89,1177,1266,32,51,23638,4274,28175,1003,29178,576284,344582,
2020-07-19T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,7,0,7,89,96,-3,2,2911,345,3345,7,3352,226187,117551,
2020-07-19T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,180,9,189,683,872,6,17,6713,851,6121,2315,8436,387113,318945,
2020-07-19T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,27,0,27,177,204,4,23,8324,1565,8469,1624,10093,171613,91468,
2020-07-19T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,148,22,170,7070,7240,-15,33,71464,16788,89336,6156,95492,1202207,721640,
2020-07-19T17:00:00,ITA,11,Marche,43.61675973,13.5188753,2,1,3,147,150,-5,0,5674,987,6811,0,6811,155851,93692,n.1 caso del 18 luglio riusulta essere negativo confermato
2020-07-19T17:00:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,7,8,0,0,415,23,444,2,446,25677,24537,
2020-07-19T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,6,0,6,95,101,0,1,2291,292,2684,0,2684,96130,48617,
2020-07-19T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,0,0,0,16,16,-3,1,4464,405,3385,1500,4885,140877,68907,
2020-07-19T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,152,6,158,679,837,-10,3,26580,4119,25823,5713,31536,467185,288174,
2020-07-19T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,14,0,14,65,79,7,7,3930,548,2056,2501,4557,215649,146774,per 1317 casi non e' disponibile la provenienza
2020-07-19T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,7,0,7,5,12,1,1,1233,134,1363,16,1379,98250,83144,
2020-07-19T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,11,1,12,150,162,0,2,2697,283,2753,389,3142,248851,199333,
2020-07-19T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,12,0,12,313,325,11,16,8920,1129,10147,227,10374,390676,261174,
2020-07-19T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,6,0,6,6,12,-2,0,1364,80,1437,19,1456,111772,73521,
2020-07-19T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,2,0,2,1,3,1,0,1047,146,1079,117,1196,20190,14892,
2020-07-19T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,33,2,35,532,567,42,48,16990,2050,19315,292,19607,1117268,455992,
2020-07-20T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,13,0,13,108,121,4,6,2753,468,3117,225,3342,119651,79070,
2020-07-20T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,5,7,0,0,373,28,402,6,408,44271,43486,"OLTRE A QUANTO SEGNALATO NEL PERIODO PRECEDENTE, NEL TOTALE CASI POSITIVI SONO COMPRESI: N. 3 CASI RISULTATI POSITIVI PER ATTIVITA' DI SCREENING PROVENIENTI DA STATO ESTERO (BENGALA), NON RESIDENTI IN BASILICATA ED ALLOGGIATI IN ISOLAMENTO PRESSO STRUTTURA DI ACCOGLIENZA DI POTENZA.  "
2020-07-20T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,3,0,3,68,71,-1,0,1071,97,1159,80,1239,110657,108623,
2020-07-20T17:00:00,ITA,15,Campania,40.83956555,14.25084984,32,0,32,264,296,2,6,4104,433,4769,64,4833,312536,157038,
2020-07-20T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,91,6,97,1201,1298,32,42,23645,4277,28190,1030,29220,578586,346535,
2020-07-20T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,7,0,7,92,99,3,4,2912,345,3346,10,3356,227019,118033,
2020-07-20T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,175,9,184,701,885,13,14,6714,851,6128,2322,8450,389441,321110,
2020-07-20T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,28,0,28,157,185,-19,12,8355,1565,8467,1638,10105,172251,91898,
2020-07-20T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,151,21,172,6969,7141,-99,56,71611,16796,89367,6181,95548,1206495,724365,
2020-07-20T17:00:00,ITA,11,Marche,43.61675973,13.5188753,2,1,3,143,146,-4,0,5678,987,6811,0,6811,156150,93877,
2020-07-20T17:00:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,7,8,0,0,415,23,444,2,446,25745,24605,
2020-07-20T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,6,0,6,94,100,-1,0,2292,292,2684,0,2684,96471,48867,
2020-07-20T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,1,0,1,19,20,4,4,4464,405,3387,1502,4889,141389,69051,
2020-07-20T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,150,6,156,677,833,-4,1,26584,4120,25790,5747,31537,468990,288837,
2020-07-20T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,14,0,14,65,79,0,0,3930,548,2054,2503,4557,216402,147702,
2020-07-20T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,7,0,7,5,12,0,0,1233,134,1363,16,1379,98802,83626,
2020-07-20T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,10,2,12,145,157,-5,2,2704,283,2753,391,3144,249824,200038,
2020-07-20T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,10,0,10,314,324,-1,1,8921,1130,10148,227,10375,391998,261958,
2020-07-20T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,6,0,6,6,12,0,0,1364,80,1437,19,1456,111968,73653,
2020-07-20T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,1,0,1,0,1,-2,0,1049,146,1079,117,1196,20270,14947,
2020-07-20T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,35,2,37,572,609,42,42,16990,2050,19317,332,19649,1123386,457249,
2020-07-21T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,12,0,12,104,116,-5,2,2758,470,3119,225,3344,120227,79463,
2020-07-21T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,5,7,0,0,373,28,402,6,408,44528,43743,DATO CASI DA SOSPETTO DIAGNOSTICO/CASI DA SCREENING IN CORSO DI VERIFICA PER CORRETTA DEFINIZIONE NUMERICA ED ATTRIBUZIONE IN RELAZIONE A CRITERI ISS DEL 18 LUGLIO 2020 RELATIVI A MIGRANTI ED ALLA DATA ODIERNA NON APPLICABILI.
2020-07-21T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,3,0,3,68,71,0,0,1071,97,1159,80,1239,111600,109566,
2020-07-21T17:00:00,ITA,15,Campania,40.83956555,14.25084984,33,1,34,263,297,1,6,4108,434,4775,64,4839,314126,158142,
2020-07-21T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,85,6,91,1206,1297,-1,18,23662,4279,28196,1042,29238,583968,349522,
2020-07-21T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,7,0,7,92,99,0,2,2914,345,3346,12,3358,229633,118838,
2020-07-21T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,175,9,184,697,881,-4,6,6722,853,6128,2328,8456,391123,322181,
2020-07-21T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,29,0,29,161,190,5,12,8362,1565,8476,1641,10117,173705,92795,
2020-07-21T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,151,21,172,6838,7010,-131,34,71775,16797,89382,6200,95582,1212468,728169,
2020-07-21T17:00:00,ITA,11,Marche,43.61675973,13.5188753,2,1,3,141,144,-2,2,5682,987,6813,0,6813,157262,94527,
2020-07-21T17:00:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,7,8,0,0,415,23,444,2,446,25908,24768,
2020-07-21T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,6,0,6,93,99,-1,1,2294,292,2685,0,2685,96840,49079,
2020-07-21T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,1,0,1,21,22,2,2,4464,405,3388,1503,4891,141824,69272,
2020-07-21T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,144,6,150,663,813,-20,8,26609,4123,25744,5801,31545,472296,290411,
2020-07-21T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,11,0,11,49,60,-19,0,3948,548,2049,2507,4556,218910,149713,
2020-07-21T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,7,0,7,5,12,0,0,1233,134,1363,16,1379,99476,84157,
2020-07-21T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,10,2,12,145,157,0,2,2706,283,2753,393,3146,252477,201700,
2020-07-21T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,11,1,12,314,326,2,9,8927,1131,10157,227,10384,395061,263474,
2020-07-21T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,6,0,6,8,14,2,3,1365,80,1439,20,1459,113086,74180,
2020-07-21T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,1,0,1,0,1,0,0,1049,146,1079,117,1196,20380,15007,
2020-07-21T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,35,2,37,587,624,15,22,16994,2053,19335,336,19671,1130514,459776,
2020-07-22T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,8,1,9,100,109,-7,0,2763,470,3117,225,3342,120967,79901,"Sono stati sottratti 2 positivi erroneamente conteggiati nei giorni precedenti"
2020-07-22T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,41,43,36,36,373,28,402,42,444,44793,44008,DATO CASI DA SOSPETTO DIAGNOSTICO/CASI DA SCREENING IN CORSO DI VERIFICA PER CORRETTA DEFINIZIONE NUMERICA ED ATTRIBUZIONE IN RELAZIONE A CRITERI ISS DEL 18 LUGLIO 2020 RELATIVI A MIGRANTI ED ALLA DATA ODIERNA NON APPLICABILI.
2020-07-22T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,3,0,3,72,75,4,4,1071,97,1159,84,1243,112649,110615,
2020-07-22T17:00:00,ITA,15,Campania,40.83956555,14.25084984,29,1,30,285,315,18,19,4109,434,4794,64,4858,316191,159338,
2020-07-22T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,81,7,88,1237,1325,28,57,23689,4281,28212,1083,29295,591704,352794,
2020-07-22T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,8,0,8,90,98,-1,2,2917,345,3347,13,3360,232099,119547,
2020-07-22T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,174,9,183,706,889,8,16,6728,855,6131,2341,8472,394124,324963,
2020-07-22T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,31,0,31,164,195,5,7,8364,1565,8480,1644,10124,175351,93807,
2020-07-22T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,149,17,166,6809,6975,-35,51,71860,16798,89400,6233,95633,1217829,733150,
2020-07-22T17:00:00,ITA,11,Marche,43.61675973,13.5188753,2,1,3,137,140,-4,1,5687,987,6814,0,6814,158397,95198,
2020-07-22T17:00:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,10,11,3,4,416,23,444,6,450,26026,24883,
2020-07-22T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,6,0,6,90,96,-3,0,2297,292,2685,0,2685,97639,49628,
2020-07-22T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,2,0,2,39,41,19,20,4465,405,3389,1522,4911,142945,69570,
2020-07-22T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,146,6,152,637,789,-24,13,26646,4123,25673,5885,31558,475380,292191,
2020-07-22T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,11,0,11,45,56,-4,0,3952,548,2032,2524,4556,221331,151624,
2020-07-22T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,7,0,7,5,12,0,1,1234,134,1363,17,1380,100140,84889,
2020-07-22T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,10,3,13,148,161,4,7,2709,283,2758,395,3153,255152,203459,
2020-07-22T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,12,1,13,319,332,6,6,8927,1131,10162,228,10390,398693,266008,
2020-07-22T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,6,0,6,10,16,2,2,1365,80,1441,20,1461,114155,74634,
2020-07-22T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,1,0,1,0,1,0,0,1049,146,1079,117,1196,20539,15112,
2020-07-22T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,35,2,37,606,643,19,36,17007,2057,19338,369,19707,1138626,462452,
2020-07-23T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,8,2,10,105,115,6,10,2767,470,3125,227,3352,122303,80636,
2020-07-23T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,44,46,3,3,373,28,402,45,447,45091,44306,
